Nutrient,Day,Rep,Community,OD,S0
MN,0,1,29,0.344599992,1
MN,0,1,30,0.218049996,1
MN,0,1,31,0.231449999,1
MN,0,1,32,0.252150007,1
MN,0,1,33,0.214149997,1
MN,0,1,34,0.232699998,1
MN,0,1,35,0.236750007,1
MN,0,1,36,0.242050007,1
MN,0,1,37,0.511749998,1
MN,0,1,38,0.347049996,1
MN,0,1,39,0.414849997,1
MN,0,1,40,0.447200001,1
MN,0,1,41,0.464900017,1
MN,0,1,42,0.455050007,1
MN,0,1,43,0.466199994,1
MN,0,1,44,0.374000013,1
MN,0,1,45,0.345600009,1
MN,0,1,46,0.30645001,1
MN,0,1,47,0.381349996,1
MN,0,1,48,0.364099994,1
MN,1,1,1,0.280699998,1
MN,1,1,2,0.551999986,1
MN,1,1,3,0.624899983,1
MN,1,1,4,0.590600014,1
MN,1,1,5,1.090600014,1
MN,1,1,6,0.261900008,1
MN,1,1,7,0.514999986,1
MN,1,1,8,0.305000007,1
MN,1,1,9,0.151199996,1
MN,1,1,10,0.502099991,1
MN,1,1,11,0.477899998,1
MN,1,1,12,0.687699974,1
MN,1,1,13,0.397100002,1
MN,1,1,14,0.332800001,1
MN,1,1,15,0.266299993,1
MN,1,1,16,0.789799988,1
MN,1,1,17,0.239700004,1
MN,1,1,18,0.553600013,1
MN,1,1,19,0.234999999,1
MN,1,1,20,0.582599998,1
MN,1,1,21,0.708299994,1
MN,1,1,22,0.170100003,1
MN,1,1,23,0.488099992,1
MN,1,1,24,0.315899998,1
MN,1,1,25,0.241099998,1
MN,1,1,26,0.371199995,1
MN,1,1,27,0.328700006,1
MN,1,1,28,0.2183,1
MN,1,1,29,0.370499998,1
MN,1,1,30,0.243000001,1
MN,1,1,31,0.247500002,1
MN,1,1,32,0.2403,1
MN,1,1,33,0.270200014,1
MN,1,1,34,0.271499991,1
MN,1,1,35,0.313600004,1
MN,1,1,36,0.317900002,1
MN,1,1,37,0.335200012,1
MN,1,1,38,0.32249999,1
MN,1,1,39,0.428299993,1
MN,1,1,40,0.220200002,1
MN,1,1,41,0.396899998,1
MN,1,1,42,0.326700002,1
MN,1,1,43,0.619300008,1
MN,1,1,44,0.479400009,1
MN,1,1,45,0.26030001,1
MN,1,1,46,0.448900014,1
MN,1,1,47,0.498199999,1
MN,1,1,48,0.3759,1
MN,2,1,1,0.373299986,1
MN,2,1,2,0.594099998,1
MN,2,1,3,0.811100006,1
MN,2,1,4,0.641700029,1
MN,2,1,5,0.968699992,1
MN,2,1,6,0.257400006,1
MN,2,1,7,0.586399972,1
MN,2,1,8,0.300900012,1
MN,2,1,9,0.179000005,1
MN,2,1,10,0.653699994,1
MN,2,1,11,0.458600014,1
MN,2,1,12,0.679700017,1
MN,2,1,13,0.386599988,1
MN,2,1,14,0.324900001,1
MN,2,1,15,0.267500013,1
MN,2,1,16,0.895399988,1
MN,2,1,17,0.185299993,1
MN,2,1,18,0.570299983,1
MN,2,1,19,0.233500004,1
MN,2,1,20,0.574100018,1
MN,2,1,21,1.054299951,1
MN,2,1,22,0.264200002,1
MN,2,1,23,0.57190001,1
MN,2,1,24,0.272599995,1
MN,2,1,25,0.234799996,1
MN,2,1,26,0.4287,1
MN,2,1,27,0.306600004,1
MN,2,1,28,0.209399998,1
MN,2,1,29,0.444299996,1
MN,2,1,30,0.188199997,1
MN,2,1,31,0.268999994,1
MN,2,1,32,0.240400001,1
MN,2,1,33,0.314399987,1
MN,2,1,34,0.227300003,1
MN,2,1,35,0.296799988,1
MN,2,1,36,0.222900003,1
MN,2,1,37,0.285100013,1
MN,2,1,38,0.296900004,1
MN,2,1,39,0.367799997,1
MN,2,1,40,0.231000006,1
MN,2,1,41,0.434399992,1
MN,2,1,42,0.208000004,1
MN,2,1,43,0.49000001,1
MN,2,1,44,0.5079,1
MN,2,1,45,0.199900001,1
MN,2,1,46,0.424400002,1
MN,2,1,47,0.57160002,1
MN,2,1,48,0.353399992,1
MN,3,1,1,0.355599999,1
MN,3,1,2,0.684000015,1
MN,3,1,3,0.822300017,1
MN,3,1,4,0.583400011,1
MN,3,1,5,0.979399979,1
MN,3,1,6,0.251199991,1
MN,3,1,7,0.57980001,1
MN,3,1,8,0.350600004,1
MN,3,1,9,0.188099995,1
MN,3,1,10,0.603900015,1
MN,3,1,11,0.414000005,1
MN,3,1,12,0.634000003,1
MN,3,1,13,0.595000029,1
MN,3,1,14,0.33,1
MN,3,1,15,0.262699991,1
MN,3,1,16,0.862299979,1
MN,3,1,17,0.218600005,1
MN,3,1,18,0.359100014,1
MN,3,1,19,0.208000004,1
MN,3,1,20,0.51700002,1
MN,3,1,21,1.001399994,1
MN,3,1,22,0.521799982,1
MN,3,1,23,0.604099989,1
MN,3,1,24,0.27790001,1
MN,3,1,25,0.3647,1
MN,3,1,26,0.427200009,1
MN,3,1,27,0.251800005,1
MN,3,1,28,0.374300003,1
MN,3,1,29,0.405200005,1
MN,3,1,30,0.190799996,1
MN,3,1,31,0.273300002,1
MN,3,1,32,0.25940001,1
MN,3,1,33,0.370400012,1
MN,3,1,34,0.235599995,1
MN,3,1,35,0.276800007,1
MN,3,1,36,0.456999998,1
MN,3,1,37,0.352899998,1
MN,3,1,38,0.305799991,1
MN,3,1,39,0.416099995,1
MN,3,1,40,0.187600002,1
MN,3,1,41,0.447600007,1
MN,3,1,42,0.1928,1
MN,3,1,43,0.479600012,1
MN,3,1,44,0.503600001,1
MN,3,1,45,0.198400006,1
MN,3,1,46,0.373600006,1
MN,3,1,47,0.539200008,1
MN,3,1,48,0.439399987,1
MN,4,1,1,0.356599996,1
MN,4,1,2,0.611366669,1
MN,4,1,3,0.843233347,1
MN,4,1,4,0.577233334,1
MN,4,1,5,1.007999976,1
MN,4,1,6,0.241166661,1
MN,4,1,7,0.593833327,1
MN,4,1,8,0.367433339,1
MN,4,1,9,0.209166666,1
MN,4,1,10,0.626433333,1
MN,4,1,11,0.456566672,1
MN,4,1,12,0.617866675,1
MN,4,1,13,0.589500005,1
MN,4,1,14,0.34,1
MN,4,1,15,0.264399995,1
MN,4,1,16,0.882299999,1
MN,4,1,17,0.234899998,1
MN,4,1,18,0.321866671,1
MN,4,1,19,0.195166667,1
MN,4,1,20,0.551766674,1
MN,4,1,21,1.055966655,1
MN,4,1,22,0.531899989,1
MN,4,1,23,0.603366673,1
MN,4,1,24,0.283133338,1
MN,4,1,25,0.3847,1
MN,4,1,26,0.407200009,1
MN,4,1,27,0.231800005,1
MN,4,1,28,0.374300003,1
MN,4,1,29,0.405200005,1
MN,4,1,30,0.190799996,1
MN,4,1,31,0.263300002,1
MN,4,1,32,0.25940001,1
MN,4,1,33,0.370400012,1
MN,4,1,34,0.235599995,1
MN,4,1,35,0.276800007,1
MN,4,1,36,0.476999998,1
MN,4,1,37,0.462500006,1
MN,4,1,38,0.308400005,1
MN,4,1,39,0.391600013,1
MN,4,1,40,0.188099995,1
MN,4,1,41,0.471199989,1
MN,4,1,42,0.186700001,1
MN,4,1,43,0.398600012,1
MN,4,1,44,0.546400011,1
MN,4,1,45,0.214100003,1
MN,4,1,46,0.331400007,1
MN,4,1,47,0.6153,1
MN,4,1,48,0.503099978,1
MN,5,1,1,0.299399999,1
MN,5,1,2,0.593440008,1
MN,5,1,3,0.770380008,1
MN,5,1,4,0.572040009,1
MN,5,1,5,1.04843998,1
MN,5,1,6,0.234959996,1
MN,5,1,7,0.546779996,1
MN,5,1,8,0.344700003,1
MN,5,1,9,0.206939998,1
MN,5,1,10,0.584620005,1
MN,5,1,11,0.451880002,1
MN,5,1,12,0.596380007,1
MN,5,1,13,0.564960008,1
MN,5,1,14,0.334,1
MN,5,1,15,0.255679998,1
MN,5,1,16,0.879839993,1
MN,5,1,17,0.225560001,1
MN,5,1,18,0.301140001,1
MN,5,1,19,0.18944,1
MN,5,1,20,0.516559999,1
MN,5,1,21,1.011179998,1
MN,5,1,22,0.502159995,1
MN,5,1,23,0.606239998,1
MN,5,1,24,0.275220001,1
MN,5,1,25,0.394899994,1
MN,5,1,26,0.414799988,1
MN,5,1,27,0.298999995,1
MN,5,1,28,0.335099995,1
MN,5,1,29,0.466899991,1
MN,5,1,30,0.238600001,1
MN,5,1,31,0.3838,1
MN,5,1,32,0.342000008,1
MN,5,1,33,0.415399998,1
MN,5,1,34,0.300599992,1
MN,5,1,35,0.411799997,1
MN,5,1,36,0.515399992,1
MN,5,1,37,0.414299995,1
MN,5,1,38,0.3134,1
MN,5,1,39,0.369199991,1
MN,5,1,40,0.217500001,1
MN,5,1,41,0.439799994,1
MN,5,1,42,0.209000006,1
MN,5,1,43,0.420399994,1
MN,5,1,44,0.478899986,1
MN,5,1,45,0.200900003,1
MN,5,1,46,0.369500011,1
MN,5,1,47,0.539600015,1
MN,5,1,48,0.371699989,1
MN,6,1,1,0.277399999,1
MN,6,1,2,0.570220006,1
MN,6,1,3,0.737220001,1
MN,6,1,4,0.567540002,1
MN,6,1,5,1.057919991,1
MN,6,1,6,0.228859997,1
MN,6,1,7,0.518119997,1
MN,6,1,8,0.332800001,1
MN,6,1,9,0.215039998,1
MN,6,1,10,0.567039996,1
MN,6,1,11,0.463840002,1
MN,6,1,12,0.576040006,1
MN,6,1,13,0.554119998,1
MN,6,1,14,0.336,1
MN,6,1,15,0.253519997,1
MN,6,1,16,0.881019998,1
MN,6,1,17,0.217159998,1
MN,6,1,18,0.29294,1
MN,6,1,19,0.182499999,1
MN,6,1,20,0.498439996,1
MN,6,1,21,1.014520004,1
MN,6,1,22,0.486399996,1
MN,6,1,23,0.598520005,1
MN,6,1,24,0.272039998,1
MN,6,1,25,0.269400001,1
MN,6,1,26,0.423200011,1
MN,6,1,27,0.354900002,1
MN,6,1,28,0.351599991,1
MN,6,1,29,0.5079,1
MN,6,1,30,0.237800002,1
MN,6,1,31,0.401899993,1
MN,6,1,32,0.467700003,1
MN,6,1,33,0.389299989,1
MN,6,1,34,0.295300007,1
MN,6,1,35,0.466300011,1
MN,6,1,36,0.463499993,1
MN,6,1,37,0.416599989,1
MN,6,1,38,0.342900008,1
MN,6,1,39,0.365200013,1
MN,6,1,40,0.197699994,1
MN,6,1,41,0.464700013,1
MN,6,1,42,0.207900003,1
MN,6,1,43,0.427100003,1
MN,6,1,44,0.534500003,1
MN,6,1,45,0.211199999,1
MN,6,1,46,0.37470001,1
MN,6,1,47,0.601100028,1
MN,6,1,48,0.459600002,1
MN,7,1,1,0.245179999,1
MN,7,1,2,0.554520011,1
MN,7,1,3,0.714059997,1
MN,7,1,4,0.56128,1
MN,7,1,5,1.062,1
MN,7,1,6,0.225519997,1
MN,7,1,7,0.49964,1
MN,7,1,8,0.320640004,1
MN,7,1,9,0.213579997,1
MN,7,1,10,0.552560002,1
MN,7,1,11,0.46778,1
MN,7,1,12,0.564059997,1
MN,7,1,13,0.524679997,1
MN,7,1,14,0.334,1
MN,7,1,15,0.256659999,1
MN,7,1,16,0.872159994,1
MN,7,1,17,0.210599998,1
MN,7,1,18,0.289699998,1
MN,7,1,19,0.176820001,1
MN,7,1,20,0.452659999,1
MN,7,1,21,1.000440004,1
MN,7,1,22,0.46462,1
MN,7,1,23,0.582020009,1
MN,7,1,24,0.26232,1
MN,7,1,25,0.298599988,1
MN,7,1,26,0.436699986,1
MN,7,1,27,0.340799987,1
MN,7,1,28,0.3125,1
MN,7,1,29,0.495200008,1
MN,7,1,30,0.1875,1
MN,7,1,31,0.293000013,1
MN,7,1,32,0.566799998,1
MN,7,1,33,0.315800011,1
MN,7,1,34,0.317099988,1
MN,7,1,35,0.324600011,1
MN,7,1,36,0.478100002,1
MN,7,1,37,0.456900001,1
MN,7,1,38,0.364600003,1
MN,7,1,39,0.356599987,1
MN,7,1,40,0.239099994,1
MN,7,1,41,0.482800007,1
MN,7,1,42,0.192000002,1
MN,7,1,43,0.443199992,1
MN,7,1,44,0.504000008,1
MN,7,1,45,0.2676,1
MN,7,1,46,0.427100003,1
MN,7,1,47,0.549399972,1
MN,7,1,48,0.476999998,1
MN,8,1,1,0.219820002,1
MN,8,1,2,0.555920017,1
MN,8,1,3,0.670679998,1
MN,8,1,4,0.558179998,1
MN,8,1,5,1.08122,1
MN,8,1,6,0.221999997,1
MN,8,1,7,0.460080004,1
MN,8,1,8,0.30492,1
MN,8,1,9,0.216579998,1
MN,8,1,10,0.52396,1
MN,8,1,11,0.458639997,1
MN,8,1,12,0.544019997,1
MN,8,1,13,0.496400001,1
MN,8,1,14,0.328,1
MN,8,1,15,0.249799997,1
MN,8,1,16,0.854959989,1
MN,8,1,17,0.18836,1
MN,8,1,18,0.30404,1
MN,8,1,19,0.173460001,1
MN,8,1,20,0.411579996,1
MN,8,1,21,0.976280007,1
MN,8,1,22,0.449180001,1
MN,8,1,23,0.573860002,1
MN,8,1,24,0.261119998,1
MN,8,1,25,0.287699997,1
MN,8,1,26,0.519699991,1
MN,8,1,27,0.418500006,1
MN,8,1,28,0.381199986,1
MN,8,1,29,0.583000004,1
MN,8,1,30,0.236100003,1
MN,8,1,31,0.314799994,1
MN,8,1,32,0.542199993,1
MN,8,1,33,0.327499986,1
MN,8,1,34,0.377999991,1
MN,8,1,35,0.362100005,1
MN,8,1,36,0.406500012,1
MN,8,1,37,0.328500003,1
MN,8,1,38,0.367700011,1
MN,8,1,39,0.381099999,1
MN,8,1,40,0.199399993,1
MN,8,1,41,0.469599992,1
MN,8,1,42,0.225600004,1
MN,8,1,43,0.569999993,1
MN,8,1,44,0.5255,1
MN,8,1,45,0.222399995,1
MN,8,1,46,0.353100002,1
MN,8,1,47,0.563399971,1
MN,8,1,48,0.450899988,1
HN,0,1,C1,0.231299996,3
HN,0,2,C1,0.231299996,3
HN,0,3,C1,0.231299996,3
HN,1,1,C1,0.814400017,3
HN,1,2,C1,0.7579,3
HN,1,3,C1,0.778699994,3
HN,2,1,C1,0.774299979,3
HN,2,2,C1,0.741599977,3
HN,2,3,C1,0.790400028,3
HN,3,1,C1,0.745700002,3
HN,3,2,C1,0.75940001,3
HN,3,3,C1,0.711600006,3
HN,4,1,C1,0.708899975,3
HN,4,2,C1,0.722199976,3
HN,4,3,C1,0.704299986,3
HN,5,1,C1,0.686800003,3
HN,5,2,C1,0.682699978,3
HN,5,3,C1,0.669399977,3
HN,6,1,C1,0.790400028,3
HN,6,2,C1,0.720000029,3
HN,6,3,C1,0.73269999,3
HN,7,1,C1,0.616400003,3
HN,7,2,C1,0.667500019,3
HN,7,3,C1,0.68809998,3
HN,8,1,C1,0.697399974,3
HN,8,2,C1,0.691799998,3
HN,8,3,C1,0.712700009,3
HN,9,1,C1,0.698700011,3
HN,9,2,C1,0.700800002,3
HN,9,3,C1,0.672200024,3
HN,10,1,C1,0.720399976,3
HN,10,2,C1,0.683000028,3
HN,10,3,C1,0.701200008,3
HN,0,1,C2,0.271299988,3
HN,0,2,C2,0.271299988,3
HN,0,3,C2,0.271299988,3
HN,1,1,C2,1,3
HN,1,2,C2,1.028399944,3
HN,1,3,C2,1.015300035,3
HN,2,1,C2,0.93870002,3
HN,2,2,C2,0.633099973,3
HN,2,3,C2,0.94599998,3
HN,3,1,C2,0.438199997,3
HN,3,2,C2,0.951300025,3
HN,3,3,C2,0.502900004,3
HN,4,1,C2,0.348199993,3
HN,4,2,C2,0.446099997,3
HN,4,3,C2,0.977699995,3
HN,5,1,C2,0.963800013,3
HN,5,2,C2,0.298500001,3
HN,5,3,C2,0.503400028,3
HN,6,1,C2,0.437000006,3
HN,6,2,C2,1.069200039,3
HN,6,3,C2,0.567399979,3
HN,7,1,C2,0.316100001,3
HN,7,2,C2,0.672200024,3
HN,7,3,C2,1.036599994,3
HN,8,1,C2,0.848699987,3
HN,8,2,C2,1.050699949,3
HN,8,3,C2,0.487100005,3
HN,9,1,C2,1.042999983,3
HN,9,2,C2,0.415499985,3
HN,9,3,C2,0.280000001,3
HN,10,1,C2,0.467900008,3
HN,10,2,C2,0.212400004,3
HN,10,3,C2,0.433400005,3
HN,0,1,C3,0.248799995,3
HN,0,2,C3,0.248799995,3
HN,0,3,C3,0.248799995,3
HN,1,1,C3,0.240600005,3
HN,1,2,C3,0.224399999,3
HN,1,3,C3,0.221200004,3
HN,2,1,C3,0.166500002,3
HN,2,2,C3,0.171100006,3
HN,2,3,C3,0.166899994,3
HN,3,1,C3,0.160799995,3
HN,3,2,C3,0.157000005,3
HN,3,3,C3,0.156200007,3
HN,4,1,C3,0.163100004,3
HN,4,2,C3,0.165600002,3
HN,4,3,C3,0.156299993,3
HN,5,1,C3,0.148300007,3
HN,5,2,C3,0.144999996,3
HN,5,3,C3,0.138400003,3
HN,6,1,C3,0.151600003,3
HN,6,2,C3,0.143600002,3
HN,6,3,C3,0.136899993,3
HN,7,1,C3,0.168300003,3
HN,7,2,C3,0.165700004,3
HN,7,3,C3,0.144999996,3
HN,8,1,C3,0.140799999,3
HN,8,2,C3,0.138799995,3
HN,8,3,C3,0.132300004,3
HN,9,1,C3,0.123800002,3
HN,9,2,C3,0.138999999,3
HN,9,3,C3,0.126399994,3
HN,10,1,C3,0.136999995,3
HN,10,2,C3,0.138699993,3
HN,10,3,C3,0.136199996,3
HN,0,1,C4,0.275999993,3
HN,0,2,C4,0.275999993,3
HN,0,3,C4,0.275999993,3
HN,1,1,C4,0.381199986,3
HN,1,2,C4,0.397100002,3
HN,1,3,C4,0.399500012,3
HN,2,1,C4,0.301800013,3
HN,2,2,C4,0.31400001,3
HN,2,3,C4,0.300099999,3
HN,3,1,C4,0.324699998,3
HN,3,2,C4,0.338800013,3
HN,3,3,C4,0.331900001,3
HN,4,1,C4,0.233600006,3
HN,4,2,C4,0.237000003,3
HN,4,3,C4,0.233600006,3
HN,5,1,C4,0.207300007,3
HN,5,2,C4,0.209800005,3
HN,5,3,C4,0.214000002,3
HN,6,1,C4,0.236300007,3
HN,6,2,C4,0.230900005,3
HN,6,3,C4,0.2324,3
HN,7,1,C4,0.228100002,3
HN,7,2,C4,0.228200004,3
HN,7,3,C4,0.225899994,3
HN,8,1,C4,0.209600002,3
HN,8,2,C4,0.215599999,3
HN,8,3,C4,0.219899997,3
HN,9,1,C4,0.202700004,3
HN,9,2,C4,0.210999995,3
HN,9,3,C4,0.213400006,3
HN,10,1,C4,0.213799998,3
HN,10,2,C4,0.222499996,3
HN,10,3,C4,0.219600007,3
HN,0,1,C5,0.205699995,3
HN,0,2,C5,0.205699995,3
HN,0,3,C5,0.205699995,3
HN,1,1,C5,0.201800004,3
HN,1,2,C5,0.215700001,3
HN,1,3,C5,0.215000004,3
HN,2,1,C5,0.200399995,3
HN,2,2,C5,0.204099998,3
HN,2,3,C5,0.206499994,3
HN,3,1,C5,0.214499995,3
HN,3,2,C5,0.205799997,3
HN,3,3,C5,0.208800003,3
HN,4,1,C5,0.199100003,3
HN,4,2,C5,0.202999994,3
HN,4,3,C5,0.202099994,3
HN,5,1,C5,0.1954,3
HN,5,2,C5,0.197099999,3
HN,5,3,C5,0.195800006,3
HN,6,1,C5,0.229300007,3
HN,6,2,C5,0.217600003,3
HN,6,3,C5,0.206900001,3
HN,7,1,C5,0.193299994,3
HN,7,2,C5,0.193100005,3
HN,7,3,C5,0.203099996,3
HN,8,1,C5,0.1972,3
HN,8,2,C5,0.195199996,3
HN,8,3,C5,0.195500001,3
HN,9,1,C5,0.193700001,3
HN,9,2,C5,0.1866,3
HN,9,3,C5,0.202999994,3
HN,10,1,C5,0.192699999,3
HN,10,2,C5,0.198400006,3
HN,10,3,C5,0.200299993,3
HN,0,1,C6,0.283699989,3
HN,0,2,C6,0.283699989,3
HN,0,3,C6,0.283699989,3
HN,1,1,C6,0.33160001,3
HN,1,2,C6,0.34799999,3
HN,1,3,C6,0.348500013,3
HN,2,1,C6,0.2755,3
HN,2,2,C6,0.29519999,3
HN,2,3,C6,0.287900001,3
HN,3,1,C6,0.266000003,3
HN,3,2,C6,0.289299995,3
HN,3,3,C6,0.287400007,3
HN,4,1,C6,0.243799999,3
HN,4,2,C6,0.26910001,3
HN,4,3,C6,0.263999999,3
HN,5,1,C6,0.241600007,3
HN,5,2,C6,0.254799992,3
HN,5,3,C6,0.258100003,3
HN,6,1,C6,0.345400006,3
HN,6,2,C6,0.311699986,3
HN,6,3,C6,0.363499999,3
HN,7,1,C6,0.327399999,3
HN,7,2,C6,0.306100011,3
HN,7,3,C6,0.468499988,3
HN,8,1,C6,0.372000009,3
HN,8,2,C6,0.316300005,3
HN,8,3,C6,0.483900011,3
HN,9,1,C6,0.400900006,3
HN,9,2,C6,0.435400009,3
HN,9,3,C6,0.424499989,3
HN,10,1,C6,0.506500006,3
HN,10,2,C6,0.466399997,3
HN,10,3,C6,0.537500024,3
HN,0,1,C7,0.207300007,3
HN,0,2,C7,0.207300007,3
HN,0,3,C7,0.207300007,3
HN,1,1,C7,0.303499997,3
HN,1,2,C7,0.290300012,3
HN,1,3,C7,0.294999987,3
HN,2,1,C7,0.337799996,3
HN,2,2,C7,0.284999996,3
HN,2,3,C7,0.2764,3
HN,3,1,C7,0.275200009,3
HN,3,2,C7,0.768100023,3
HN,3,3,C7,0.296499997,3
HN,4,1,C7,0.213799998,3
HN,4,2,C7,0.806599975,3
HN,4,3,C7,0.278100014,3
HN,5,1,C7,0.240500003,3
HN,5,2,C7,0.760599971,3
HN,5,3,C7,0.251599997,3
HN,6,1,C7,0.291200012,3
HN,6,2,C7,0.839900017,3
HN,6,3,C7,0.285299987,3
HN,7,1,C7,0.295599997,3
HN,7,2,C7,0.832899988,3
HN,7,3,C7,0.268099993,3
HN,8,1,C7,0.343499988,3
HN,8,2,C7,0.773100019,3
HN,8,3,C7,0.244499996,3
HN,9,1,C7,0.455599993,3
HN,9,2,C7,0.778699994,3
HN,9,3,C7,0.256300002,3
HN,10,1,C7,0.404399991,3
HN,10,2,C7,0.759599984,3
HN,10,3,C7,0.259600013,3
HN,0,1,C8,0.183799997,3
HN,0,2,C8,0.183799997,3
HN,0,3,C8,0.183799997,3
HN,1,1,C8,0.143399999,3
HN,1,2,C8,0.141200006,3
HN,1,3,C8,0.136999995,3
HN,2,1,C8,0.133100003,3
HN,2,2,C8,0.132200003,3
HN,2,3,C8,0.133300006,3
HN,3,1,C8,0.132300004,3
HN,3,2,C8,0.124300003,3
HN,3,3,C8,0.128900006,3
HN,4,1,C8,0.187700003,3
HN,4,2,C8,0.130799994,3
HN,4,3,C8,0.126000002,3
HN,5,1,C8,0.2324,3
HN,5,2,C8,0.220400006,3
HN,5,3,C8,0.214200005,3
HN,6,1,C8,0.225600004,3
HN,6,2,C8,0.256300002,3
HN,6,3,C8,0.212599993,3
HN,7,1,C8,0.230499998,3
HN,7,2,C8,0.233099997,3
HN,7,3,C8,0.222399995,3
HN,8,1,C8,0.278400004,3
HN,8,2,C8,0.264499992,3
HN,8,3,C8,0.260699987,3
HN,9,1,C8,0.273499995,3
HN,9,2,C8,0.265700012,3
HN,9,3,C8,0.2456,3
HN,10,1,C8,0.266299993,3
HN,10,2,C8,0.27790001,3
HN,10,3,C8,0.263599992,3
HN,0,1,C1,0.241500005,6
HN,0,2,C1,0.241500005,6
HN,0,3,C1,0.241500005,6
HN,1,1,C1,1.045799971,6
HN,1,2,C1,1.044999957,6
HN,1,3,C1,1.05400002,6
HN,2,1,C1,0.592700005,6
HN,2,2,C1,0.7676,6
HN,2,3,C1,0.513899982,6
HN,3,1,C1,0.606000006,6
HN,3,2,C1,0.702099979,6
HN,3,3,C1,0.55430001,6
HN,4,1,C1,0.412800014,6
HN,4,2,C1,0.999300003,6
HN,4,3,C1,0.361200005,6
HN,5,1,C1,0.997200012,6
HN,5,2,C1,0.888300002,6
HN,5,3,C1,0.359299988,6
HN,6,1,C1,1.059599996,6
HN,6,2,C1,1.086599946,6
HN,6,3,C1,1.092000008,6
HN,7,1,C1,0.539499998,6
HN,7,2,C1,0.550499976,6
HN,7,3,C1,0.539099991,6
HN,8,1,C1,0.542100012,6
HN,8,2,C1,0.350600004,6
HN,8,3,C1,0.542100012,6
HN,9,1,C1,1.074499965,6
HN,9,2,C1,1.061200023,6
HN,9,3,C1,1.0546,6
HN,10,1,C1,0.456999987,6
HN,10,2,C1,1.041599989,6
HN,10,3,C1,0.480399996,6
HN,0,1,C2,0.248999998,6
HN,0,2,C2,0.248999998,6
HN,0,3,C2,0.248999998,6
HN,1,1,C2,0.382499993,6
HN,1,2,C2,0.394400001,6
HN,1,3,C2,0.39199999,6
HN,2,1,C2,0.300500005,6
HN,2,2,C2,0.290600002,6
HN,2,3,C2,0.288199991,6
HN,3,1,C2,0.342400014,6
HN,3,2,C2,0.319799989,6
HN,3,3,C2,0.3292,6
HN,4,1,C2,0.237499997,6
HN,4,2,C2,0.231000006,6
HN,4,3,C2,0.229200006,6
HN,5,1,C2,0.206799999,6
HN,5,2,C2,0.2148,6
HN,5,3,C2,0.210099995,6
HN,6,1,C2,0.237900004,6
HN,6,2,C2,0.234200001,6
HN,6,3,C2,0.223700002,6
HN,7,1,C2,0.247700006,6
HN,7,2,C2,0.237000003,6
HN,7,3,C2,0.232899994,6
HN,8,1,C2,0.2095,6
HN,8,2,C2,0.211999997,6
HN,8,3,C2,0.210700005,6
HN,9,1,C2,0.208700001,6
HN,9,2,C2,0.2042,6
HN,9,3,C2,0.2042,6
HN,10,1,C2,0.222299993,6
HN,10,2,C2,0.217099994,6
HN,10,3,C2,0.219300002,6
HN,0,1,C3,0.234500006,6
HN,0,2,C3,0.234500006,6
HN,0,3,C3,0.234500006,6
HN,1,1,C3,0.252600014,6
HN,1,2,C3,0.258700013,6
HN,1,3,C3,0.244100004,6
HN,2,1,C3,0.221200004,6
HN,2,2,C3,0.2192,6
HN,2,3,C3,0.246399999,6
HN,3,1,C3,0.222499996,6
HN,3,2,C3,0.220100001,6
HN,3,3,C3,0.221799999,6
HN,4,1,C3,0.209299996,6
HN,4,2,C3,0.208499998,6
HN,4,3,C3,0.218400002,6
HN,5,1,C3,0.199300006,6
HN,5,2,C3,0.203500003,6
HN,5,3,C3,0.199900001,6
HN,6,1,C3,0.231700003,6
HN,6,2,C3,0.230000004,6
HN,6,3,C3,0.232500002,6
HN,7,1,C3,0.203299999,6
HN,7,2,C3,0.204799995,6
HN,7,3,C3,0.212200001,6
HN,8,1,C3,0.193100005,6
HN,8,2,C3,0.200399995,6
HN,8,3,C3,0.197799996,6
HN,9,1,C3,0.197699994,6
HN,9,2,C3,0.198100001,6
HN,9,3,C3,0.2007,6
HN,10,1,C3,0.201199993,6
HN,10,2,C3,0.204699993,6
HN,10,3,C3,0.201399997,6
HN,0,1,C4,0.186000004,6
HN,0,2,C4,0.186000004,6
HN,0,3,C4,0.186000004,6
HN,1,1,C4,0.261099994,6
HN,1,2,C4,0.266600013,6
HN,1,3,C4,0.262699991,6
HN,2,1,C4,0.326200008,6
HN,2,2,C4,0.342900008,6
HN,2,3,C4,0.366699994,6
HN,3,1,C4,0.400400013,6
HN,3,2,C4,0.368600011,6
HN,3,3,C4,0.402099997,6
HN,4,1,C4,0.300399989,6
HN,4,2,C4,0.31279999,6
HN,4,3,C4,0.346100003,6
HN,5,1,C4,0.303600013,6
HN,5,2,C4,0.318500012,6
HN,5,3,C4,0.354499996,6
HN,6,1,C4,0.358799994,6
HN,6,2,C4,0.300000012,6
HN,6,3,C4,0.3046,6
HN,7,1,C4,0.319400012,6
HN,7,2,C4,0.296499997,6
HN,7,3,C4,0.309300005,6
HN,8,1,C4,0.3389,6
HN,8,2,C4,0.333799988,6
HN,8,3,C4,0.372399986,6
HN,9,1,C4,0.321099997,6
HN,9,2,C4,0.398699999,6
HN,9,3,C4,0.394499987,6
HN,10,1,C4,0.341500014,6
HN,10,2,C4,0.361099988,6
HN,10,3,C4,0.346899986,6
HN,0,1,C5,0.2075,6
HN,0,2,C5,0.2075,6
